-0.85940427 0.57160527 0.016835202 -0.4165533 0.13901 -0.1320083 0.080806226 0.5319274 0.080806226 1.2746284 1.4645913 1.8776695 1.2162338 1.6588744 -0.2358122 0.8807612 
0.93340445 -0.1676649 -0.16298944 -0.20580538 -0.18477497 -0.43597355 -0.28507358 -0.9637377 -0.28507358 -1.3455067 -1.3129894 -1.134279 -1.098727 -1.1473224 0.08595325 -1.1488415 
-0.80591834 0.6538043 0.24371766 -0.010007609 0.06792929 -0.23988542 -0.48195434 -0.6711021 -0.48195434 -0.68999785 -0.57691836 -0.89433753 -0.6400344 -0.86801624 0.26967832 0.37336054 
-1.6054155 0.8772067 1.7958456 1.7713064 2.521842 2.6126525 0.6386138 0.7072704 0.6386138 1.4591329 1.3837378 0.8512273 1.3737164 1.08861 1.4020889 1.3881619 
-1.7797954 0.93004405 1.0628376 0.6599355 0.70835745 0.20277616 -0.51094127 -0.5118626 -0.51094127 0.18028042 0.3679967 -0.05260691 0.124679394 -0.2045718 1.497738 2.218454 
-0.3108803 0.5795282 0.28248522 -0.19975257 0.36218828 0.036933433 0.0004822425 0.32095054 0.0004822425 0.97295433 1.0732957 1.6825993 1.0843856 1.6979965 0.06051169 -0.36467683 
-0.14737661 0.42679945 0.2722743 -0.16538979 -0.064038604 -0.37161 -0.7685313 -0.82776684 -0.7685313 -0.21183564 0.37898827 0.2028501 -0.33642212 -0.624943 0.2961212 -0.27242216 
-0.326546 0.30520225 0.32880533 -0.11018251 0.2802044 -0.027690673 -0.22642261 -0.052370675 -0.22642261 0.3672147 0.49977913 0.78902745 0.49064654 0.8299902 0.20546788 0.23497854 
0.15365237 -0.16625096 -1.1745054 -0.84682226 -1.0253816 -0.61836505 0.8594327 1.6389208 0.8594327 1.8546685 1.72612 1.8522983 1.610586 1.9798436 -1.2549269 -0.41080415 
-0.36843228 0.4820182 1.6937493 1.987484 2.040386 2.1321595 0.29046863 0.23975359 0.29046863 0.3526686 0.19334438 0.28455892 0.19726337 0.12660679 1.4332309 0.3272332 
0.75352985 -0.23656905 -1.2144529 -0.8490759 -1.0991106 -0.6237179 0.05037545 0.21293421 0.05037545 1.107104 1.4171823 1.6390264 1.0861058 1.2249291 -1.2654198 -1.1027142 
0.20217581 0.062725335 -1.1851304 -0.84724694 -1.0284566 -0.6182549 1.1319677 2.0670068 1.1319677 1.7110932 1.4999365 1.2859828 1.5407327 1.6550164 -1.2555553 -0.41080415 
-0.61596674 0.6960697 0.716262 0.16288646 0.62209314 0.2076616 -0.2355959 -0.026125023 -0.2355959 0.8935899 1.1935049 1.5222251 0.815889 1.0412608 0.43530288 0.1888512 
1.2180971 -1.1675321 -1.2547587 -0.8502696 -1.1289527 -0.6245412 0.7641743 1.2729112 0.7641743 0.9298757 0.3317938 0.52487916 0.7508021 1.1141489 -1.2804047 -0.5953135 
0.09708636 0.43540162 0.17339027 -0.20690413 0.0708256 -0.29279524 -0.3638289 -0.5680896 -0.3638289 -0.025323067 0.009815796 -0.29909688 -0.22620973 -0.54925895 0.07877781 -0.6875682 
-0.6212824 0.514623 -0.35612243 -0.47850922 0.6554447 0.529673 2.827744 4.0228434 2.827744 0.8890208 0.19912325 -0.11145636 1.2965927 1.2214231 -0.22438665 0.8807612 
-0.55957836 0.6545837 -0.5015743 -0.67312723 -0.61394733 -0.5660762 -0.76527935 -0.8925854 -0.76527935 -0.24190174 -0.042914733 -0.6363947 -0.33544973 -0.804093 -0.61150753 -0.50305885 
0.73976046 -1.1911037 1.4599799 2.084741 2.1947262 2.4373279 0.7174976 0.36716372 0.7174976 -0.0888922 -0.6217403 -0.5068893 -0.08742154 -0.18278262 1.5399371 0.8346339 
0.82918215 -0.9831686 -1.2557235 -0.8503262 -1.1368603 -0.6247551 0.2850926 0.8039905 0.2850926 0.7775948 0.68007565 1.1582878 0.61370623 1.0390025 -1.3145591 -0.64144087 
-0.57037085 0.65766156 -0.50268483 -0.6698947 -0.481495 -0.5327058 -0.27873823 -0.5756988 -0.27873823 0.20912617 0.46065694 -0.04339602 0.2578194 -0.31218806 -0.57547194 -0.08791281 
2.6549406 -2.653683 -1.2352885 -0.849579 -1.1399581 -0.6247952 -0.90551835 -0.6516981 -0.90551835 -0.8396849 -0.71771646 0.0062464853 -0.64505255 0.07017126 -1.2875121 -1.5178602 
-0.7249097 0.76108694 0.052925054 -0.26126626 -0.045933437 -0.41902632 -0.3943123 -0.8636625 -0.3943123 -0.3447343 -0.12709776 -0.73488444 -0.29714367 -0.88535595 0.016429907 -0.08791281 
-0.76054615 0.46956956 2.153444 2.4994507 2.4485855 2.8079138 0.21739914 0.33426395 0.21739914 0.8405632 0.874058 0.9213816 0.4914296 0.36798176 1.8906474 1.2497799 
0.6131547 -0.06069518 -1.101779 -0.8369066 -0.87229663 -0.5986066 1.7601702 1.9340526 1.7601702 0.87753433 0.4679431 0.13048159 1.211356 1.1521368 -1.1397088 -0.5953135 
0.922776 -0.12183366 0.12935622 -0.18192324 -0.75356287 -0.5634945 -1.9633439 -1.320809 -1.9633439 -1.7673502 -1.604776 -1.3352603 -2.147886 -1.5323747 0.18589905 -1.0104595 
0.055063985 0.36085463 0.5157145 0.51008415 0.109163955 -0.26509228 -0.76864386 -1.0150462 -0.76864386 -1.2507036 -1.1659236 -1.0003554 -1.1274788 -1.0676513 0.63764817 -0.22629482 
-0.28447637 0.50135237 0.60550475 0.23300004 0.043210123 -0.1627444 -0.96652114 -0.72724074 -0.96652114 -0.650685 -0.55323476 -0.5642066 -0.8322271 -0.7182724 0.69539285 0.23497854 
1.1188787 -0.51212204 -1.1914867 -0.84782124 -1.0903218 -0.62346745 -0.33796757 -0.3524338 -0.33796757 0.38378787 0.79442894 0.68472236 0.19321163 -0.026732959 -1.2689294 -1.5178602 
-0.26344892 0.5872486 0.082508855 -0.24174635 -0.3976503 -0.47543272 -1.1858183 -1.0479926 -1.1858183 -1.0289944 -0.8486293 -0.94845366 -1.1639967 -1.1216109 0.1018908 -0.50305885 
0.46342126 -0.640218 0.6153646 0.63468087 0.80460626 0.19979952 0.17807253 -0.49887514 0.17807253 -0.61046207 -0.8142373 -0.8335334 -0.3162202 -0.60498446 0.7879736 0.14272386 
0.21139103 0.289874 0.2854018 -0.083886735 0.23154715 -0.21124323 -0.24409285 -0.52639127 -0.24409285 -0.011584272 0.19990076 -0.25820395 0.0044356855 -0.46408856 0.28804597 -0.7336955 
-0.2307713 0.5454524 0.14895807 -0.18498187 -0.08102247 -0.3992793 -0.6265916 -0.8822021 -0.6265916 -0.50519556 -0.27991343 -0.5057633 -0.3716758 -0.69587916 0.10071993 -0.64144087 
-0.65522724 0.58642346 1.8345195 2.0850732 0.54302174 0.0116061745 -1.2358693 -1.0998602 -1.2358693 -0.9204217 -0.6302932 -0.80169064 -1.0898937 -1.1015915 1.8147347 0.51174253 
-0.54284686 0.48929262 -0.8238458 -0.7862604 -0.722361 -0.56645805 -0.021085016 0.13538475 -0.021085016 0.45540297 0.475896 0.40244693 0.5188342 0.49762115 -0.8136659 0.78850657 
-0.7983334 0.58895075 1.959414 2.0212414 1.6188096 1.8381548 -0.33950365 0.037747495 -0.33950365 0.38806826 0.590216 1.5118431 0.63311064 1.4892522 1.6851448 1.2036526 
1.512344 -0.9726041 -1.2269493 -0.8493361 -1.0792325 -0.62188804 1.3999697 2.7288888 1.3999697 1.6203463 0.88576305 1.3843243 1.3579695 2.1274643 -1.2882947 -1.3333509 
0.79698354 -0.91929 -0.42383027 -0.56537807 -0.018513117 -0.3122541 1.0283585 0.46249855 1.0283585 0.24683508 -0.20453854 -0.3850007 0.3987403 -0.025544154 0.07962904 -0.18016748 
1.1221279 -0.87440896 -1.1516643 -0.84281486 -0.9585454 -0.6134169 1.6156636 1.1713943 1.6156636 0.5835226 0.15314047 -0.26560524 0.835665 0.45217383 -1.1959425 -0.50305885 
1.5248619 -0.9845879 -1.2363322 -0.8496613 -1.1385064 -0.62496305 -0.80187535 -0.8526753 -0.80187535 -0.65283024 -0.5602465 -0.5758673 -0.8510092 -0.8510702 -1.2981251 -1.1027142 
-1.5366803 0.8292375 -0.13866393 -0.5224618 -0.014578195 -0.31209964 0.0874779 0.2087787 0.0874779 1.4437022 1.8704143 1.7084049 1.321244 1.208105 -0.21827672 1.8033079 
0.588055 0.11578035 0.13438374 -0.19101794 -0.33015138 -0.19213824 -1.1087552 -0.31932712 -1.1087552 -0.9732627 -1.0999007 -0.8248937 -1.3747115 -0.81762195 0.06718901 -0.91820484 
0.36025774 -0.31089896 -1.0493302 -0.82960826 -0.8573734 -0.5987946 0.960261 0.74094164 0.960261 0.5276572 0.3582576 -0.030027384 0.6713275 0.19450806 -1.0824997 -0.04178548 
-0.86908984 0.5669051 0.18620916 -0.16944636 0.6407855 0.5002967 0.72895706 1.4479326 0.72895706 0.8761138 0.4063975 0.80156475 0.9648143 1.732832 0.13892363 1.4342892 
-0.84400994 0.63026226 -0.86101854 -0.79636925 -0.6111908 -0.52868974 0.95899296 1.6680877 0.95899296 1.5341381 1.4330813 1.1783389 1.4097522 1.3788847 -0.9241769 0.51174253 
-0.5077495 0.1585467 -1.1763214 -0.84710985 -1.0464488 -0.62056214 0.40649343 0.8260597 0.40649343 1.5851988 1.7488462 1.9997833 1.3527427 1.595589 -1.252062 0.74237925 
-0.5673212 0.6430303 -0.03971411 -0.37976357 -0.19591157 -0.34402153 -0.5605364 -0.42466098 -0.5605364 -0.22707145 -0.055214062 -0.2208426 -0.29239842 -0.3915621 -0.013086308 0.14272386 
-0.20262194 0.39061427 -0.8535681 -0.76196533 -0.40355092 -0.5159189 2.2542925 0.70219344 2.2542925 0.22351299 0.031255208 -0.72401154 0.828377 -0.17647572 -0.8867126 -0.50305885 
0.16685063 0.23264447 -1.1328692 -0.84395427 -0.9895912 -0.6152207 0.5538567 1.1457549 0.5538567 1.7753068 1.8040348 1.8805902 1.5291096 1.6588192 -1.200247 -0.64144087 
-0.9144674 0.5728496 1.2394547 1.1793468 -0.20536126 -0.43079656 -1.7167685 -1.3148865 -1.7167685 -1.4894942 -1.2775971 -1.227859 -1.7428175 -1.43995 0.9095496 0.8346339 
-0.5464644 0.22346272 -0.9246404 -0.8073691 -0.7131687 -0.566104 0.81266195 0.93737584 0.81266195 0.8831386 0.64854485 0.27498025 0.895774 0.53864443 -1.01985 0.3272332 
0.28782168 -0.23182195 -1.1172907 -0.84135437 -0.9230222 -0.6016419 1.3368762 2.973239 1.3368762 1.7688633 1.1208192 1.1324965 1.4992998 2.0105321 -1.148819 0.004341858 
1.3635334 -1.6552497 -1.0457416 -0.82316554 -0.8140832 -0.59014946 1.4066229 0.7773535 1.4066229 -0.132322 -0.5791791 -0.5250813 0.27330923 0.024184749 -1.0436383 -0.41080415 
-0.6285145 0.5576867 -0.7983926 -0.7678712 -0.37915242 -0.39714494 1.8327634 3.4005213 1.8327634 1.4503607 0.9315573 0.35223654 1.3881721 1.2310363 -0.73869914 0.3272332 
1.2913157 -0.5398758 -0.50137067 -0.5265057 -0.2011513 -0.33735055 0.7390253 0.09166887 0.7390253 -0.9238654 -1.2066555 -0.94404316 -0.5348153 -0.46379286 -0.22197823 -0.54918617 
2.079644 -2.165975 -0.14568153 0.06788193 0.19506513 -0.20294812 0.6332784 -0.6687313 0.6332784 -1.53701 -1.669898 -1.2723849 -1.2049727 -1.1580799 0.36382204 -1.1949688 
-0.28192914 0.5186149 -0.91001344 -0.8142931 -0.77206105 -0.5826789 0.23289394 0.5908163 0.23289394 1.6502974 1.9164072 1.893295 1.3789418 1.4329367 -0.966473 0.004341858 
0.14741774 0.15634902 -0.087045155 -0.41473246 -0.013421908 -0.3554938 -0.034337174 -0.38633388 -0.034337174 0.30705187 0.26452687 -0.08340257 0.36958805 -0.08783369 -0.16732563 -0.22629482 
-1.3145095 0.8571901 2.903675 3.652614 2.44701 2.956884 -0.32824847 -0.07286728 -0.32824847 0.67454445 0.9415855 1.5235536 0.81549835 1.3074278 1.8285143 1.1113979 
-1.0342115 0.7920182 -0.10395358 -0.21763003 0.92983735 0.49037588 2.2978427 1.6433119 2.2978427 0.32059345 -0.1449456 -0.61386406 0.70984364 0.12087762 0.07638792 0.51174253 
-1.1944529 0.7274776 0.5069301 -0.06499017 0.48057786 0.014888674 -0.1617078 -0.038568694 -0.1617078 1.1803368 1.6482017 1.7643999 1.1624665 1.2168871 0.4156988 1.3420346 
0.28158087 0.33372733 0.19384155 -0.12594487 -0.5521495 -0.48437345 -1.609206 -1.1397107 -1.609206 -1.4449202 -1.3472606 -1.0992502 -1.694062 -1.1881003 0.16105561 -0.5953135 
-1.0968769 0.7465505 1.9969357 2.367754 2.2367902 2.7303348 0.17590804 0.36591458 0.17590804 0.5421357 0.39196432 0.63467115 0.16805328 0.20220047 1.8084308 0.9730159 
3.6517687 -5.634029 -1.2228359 -0.8464619 -1.116986 -0.6238325 -0.32587007 -0.8564026 -0.32587007 -1.952383 -1.9034901 -1.1778004 -1.9550679 -1.2776574 -1.2014207 -1.5639875 
-0.4691259 0.6082224 1.6469804 2.0433877 1.6946256 1.4556122 -0.00036083514 -0.20855705 -0.00036083514 -0.10782264 -0.15478384 0.04663209 0.043384816 0.065661095 1.7151086 0.37336054 
0.58383965 0.083142176 0.36614254 0.04435844 -0.56514305 -0.4959586 -1.7585056 -1.2283839 -1.7585056 -1.5657744 -1.4297066 -1.1505342 -1.824349 -1.2504894 0.309368 -1.1027142 
1.269213 -1.1730473 -1.1901474 -0.8465542 -1.032625 -0.6199466 1.2054731 0.7809994 1.2054731 0.35120144 0.018069822 -0.11837317 0.7120708 0.4181517 -1.2327496 -0.50305885 
-1.7899843 0.9228628 1.7848723 1.7025396 1.8858707 1.7341623 0.052822616 0.15551278 0.052822616 0.8845552 0.9620609 0.7895612 0.88920915 0.7747429 1.4971389 2.1723266 
-1.2716689 0.8581585 2.1313698 2.155489 1.8159033 1.4427849 -0.29787058 -0.2637304 -0.29787058 0.70239675 1.0281281 1.2544122 0.57266814 0.48708284 1.8294532 0.8807612 
-0.2924338 0.44706115 0.07127904 -0.28738382 -0.4082434 -0.485003 -1.1947545 -1.0427471 -1.1947545 -0.89320916 -0.712272 -0.97410345 -1.0774517 -1.1805218 0.06368738 -0.18016748 
1.2985781 -1.7886486 -1.1566778 -0.8449187 -1.0209996 -0.616875 0.47918984 1.0778768 0.47918984 0.7677372 0.30907905 1.1875539 0.6595918 1.5831816 -1.2435697 -0.5953135 
-0.16979463 0.2521316 -0.10082541 -0.4383974 -0.14147107 -0.28636855 -0.3124973 -0.025720797 -0.3124973 0.15428245 0.11429103 0.010610403 -0.04652516 -0.031770475 -0.14481227 0.3272332 
0.06479482 0.39576697 -0.10165297 0.041837025 0.25920686 -0.38536942 0.66118884 -1.007717 0.66118884 -1.3610622 -1.3234725 -1.408971 -0.9501165 -1.3819813 0.31002718 -0.7798228 
-0.47802162 0.45267707 -0.14503172 -0.40949792 -0.39527085 -0.4958092 -0.85463583 -0.96383286 -0.85463583 -0.8287368 -0.647256 -0.85595435 -0.8599092 -1.0508302 -0.1748797 0.09659653 
1.1787441 -0.57749593 -1.2165504 -0.84891844 -1.0885993 -0.623234 0.5080288 0.52699137 0.5080288 0.8909986 0.59570456 0.79574263 0.7671592 0.795317 -1.2819235 -1.2410963 
1.9522463 -2.2647395 -0.14354502 -0.14314742 -0.297394 -0.42896253 -0.6111328 -0.99230635 -0.6111328 -1.5833195 -1.7389847 -1.3995259 -1.6037532 -1.3718938 0.17118339 -0.91820484 
-0.73617136 0.33879167 -0.95280194 -0.8110872 -0.58620584 -0.5047105 2.182473 3.9084592 2.182473 1.7091178 0.99184084 0.79047483 1.7032267 1.9295923 -0.9628946 1.1575253 
1.4820657 -0.6928513 -0.15336211 0.026180819 -0.015812062 -0.27503282 0.12188333 -0.77583855 0.12188333 -1.6400856 -1.7312789 -1.3697276 -1.4803947 -1.3112998 0.3102881 -0.96433216 
1.6482652 -1.1999612 -1.2285147 -0.84947544 -1.1352075 -0.62492496 -0.89485955 -0.8902795 -0.89485955 -0.46764275 0.020968942 0.01935503 -0.49327546 -0.6164647 -1.2812855 -1.2410963 
0.1724648 0.2328357 -1.0286653 -0.8281907 -0.78003913 -0.5787651 1.5048537 2.1739206 1.5048537 1.5067909 1.0793093 0.780443 1.5668621 1.6610149 -1.0863355 -0.6875682 
0.0066149645 0.42812774 0.17451788 -0.19509612 -0.44342494 -0.5279334 -1.3789346 -1.2212294 -1.3789346 -1.0901989 -0.71104586 -0.9122823 -1.2601244 -1.2985154 0.12556872 -0.8259502 
2.0115259 -2.456941 -1.2401625 -0.8496272 -1.1126755 -0.6241099 0.6696472 0.41710952 0.6696472 0.010233297 -0.8913955 -0.5031353 -0.3365762 -0.07194762 -1.2976627 -1.1488415 
0.23134571 0.096764 -0.13510945 -0.26517513 0.09771895 -0.3219775 0.3587962 -0.5653165 0.3587962 -0.6874499 -0.6678561 -0.9315159 -0.34596723 -0.8789091 0.06268044 -0.27242216 
2.031018 -1.4459431 0.07719547 -0.22604825 -0.31939766 -0.21457453 -1.0143497 -0.31772026 -1.0143497 -0.95324624 -1.175875 -0.46466616 -1.3420302 -0.43722418 0.08916872 -0.96433216 
-0.35679403 0.5667031 0.4413165 0.14942248 0.9882598 0.93694407 0.78578144 1.2879174 0.78578144 0.60306257 0.09294445 0.39948687 0.8339131 1.617371 0.36717266 -0.04178548 
-0.37950602 0.2689029 0.6986544 0.42139953 0.34188935 0.0056324494 -0.6197181 -0.60449964 -0.6197181 -0.50745994 -0.48780912 -0.6964132 -0.5323142 -0.68581396 0.6837213 1.1575253 
-0.672888 0.63697916 -0.0013368127 -0.09058048 0.7757746 0.4211131 1.5466408 0.9587525 1.5466408 -0.16007726 -0.38650188 -0.6349062 0.3591442 -0.16298616 0.5897211 0.41948786 
-0.035775412 0.47104114 0.1864278 -0.16788511 -0.51177865 -0.5473899 -1.5241933 -1.2823197 -1.5241933 -1.280429 -1.0356393 -1.1830641 -1.4680984 -1.3942899 0.35468405 -0.5953135 
-0.33386615 0.56216013 0.36558 0.0013381254 -0.3178768 -0.40294826 -1.3269699 -1.0216546 -1.3269699 -1.077964 -0.9685907 -0.9808444 -1.2705531 -1.0790498 0.32051027 -0.4569315 
-1.3171839 0.75935525 0.7201399 0.7379375 2.2766533 2.6690931 2.1372583 2.1962855 2.1372583 0.82940555 0.2276044 -0.100945726 1.170167 1.0183992 0.6044787 0.9268886 
